fips_code,name,grid,net_generation_mwh,fuel_type,month,year
0267570,Saxman,SEAPA Grid,76.5,Distillate Fuel Oil,7,2021
0267570,Saxman,SEAPA Grid,23694.5,Water at Hydroelectric Turbine,7,2021
0267570,Saxman,SEAPA Grid,78.2,Distillate Fuel Oil,6,2021
0267570,Saxman,SEAPA Grid,26611.7,Water at Hydroelectric Turbine,6,2021
0267570,Saxman,SEAPA Grid,58.3,Distillate Fuel Oil,5,2021
0267570,Saxman,SEAPA Grid,24716.2,Water at Hydroelectric Turbine,5,2021
0267570,Saxman,SEAPA Grid,112.5,Distillate Fuel Oil,4,2021
0267570,Saxman,SEAPA Grid,19950.0,Water at Hydroelectric Turbine,4,2021
0267570,Saxman,SEAPA Grid,117.1,Distillate Fuel Oil,3,2021
0267570,Saxman,SEAPA Grid,22617.2,Water at Hydroelectric Turbine,3,2021
0267570,Saxman,SEAPA Grid,108.2,Distillate Fuel Oil,2,2021
0267570,Saxman,SEAPA Grid,23582.8,Water at Hydroelectric Turbine,2,2021
0267570,Saxman,SEAPA Grid,97.8,Distillate Fuel Oil,1,2021
0267570,Saxman,SEAPA Grid,28342.3,Water at Hydroelectric Turbine,1,2021
0267680,Scammon Bay,Scammon Bay Grid,160.6,Distillate Fuel Oil,12,2021
0267680,Scammon Bay,Scammon Bay Grid,167.2,Distillate Fuel Oil,11,2021
0267680,Scammon Bay,Scammon Bay Grid,138.8,Distillate Fuel Oil,10,2021
0267680,Scammon Bay,Scammon Bay Grid,130.1,Distillate Fuel Oil,9,2021
0267680,Scammon Bay,Scammon Bay Grid,129.3,Distillate Fuel Oil,8,2021
0267680,Scammon Bay,Scammon Bay Grid,123.4,Distillate Fuel Oil,7,2021
0267680,Scammon Bay,Scammon Bay Grid,117.8,Distillate Fuel Oil,6,2021
0267680,Scammon Bay,Scammon Bay Grid,120.9,Distillate Fuel Oil,5,2021
0267680,Scammon Bay,Scammon Bay Grid,150.6,Distillate Fuel Oil,4,2021
0267680,Scammon Bay,Scammon Bay Grid,163.2,Distillate Fuel Oil,3,2021
0267680,Scammon Bay,Scammon Bay Grid,158.7,Distillate Fuel Oil,2,2021
0267680,Scammon Bay,Scammon Bay Grid,150.1,Distillate Fuel Oil,1,2021
0268230,Selawik,Selawik Grid,322.7,Distillate Fuel Oil,12,2021
0268230,Selawik,Selawik Grid,312.7,Distillate Fuel Oil,11,2021
0268230,Selawik,Selawik Grid,225.4,Distillate Fuel Oil,10,2021
0268230,Selawik,Selawik Grid,196.7,Distillate Fuel Oil,9,2021
0268230,Selawik,Selawik Grid,196.5,Distillate Fuel Oil,8,2021
0268230,Selawik,Selawik Grid,150.0,Distillate Fuel Oil,7,2021
0268230,Selawik,Selawik Grid,165.7,Distillate Fuel Oil,6,2021
0268230,Selawik,Selawik Grid,176.8,Distillate Fuel Oil,5,2021
0268230,Selawik,Selawik Grid,252.5,Distillate Fuel Oil,4,2021
0268230,Selawik,Selawik Grid,287.6,Distillate Fuel Oil,3,2021
0268230,Selawik,Selawik Grid,287.7,Distillate Fuel Oil,2,2021
0268230,Selawik,Selawik Grid,285.7,Distillate Fuel Oil,1,2021
0268340,Seldovia,Railbelt Grid,-137.0,Electricity used for Energy Storage,12,2021
0268340,Seldovia,Railbelt Grid,671.9,Jet Fuel,12,2021
0268340,Seldovia,Railbelt Grid,3102.2,Landfill Gas,12,2021
0268340,Seldovia,Railbelt Grid,7936.0,Waste Coal,12,2021
0268340,Seldovia,Railbelt Grid,10483.3,Wind,12,2021
0268340,Seldovia,Railbelt Grid,11025.8,Distillate Fuel Oil,12,2021
0268340,Seldovia,Railbelt Grid,31520.3,Subbituminous Coal,12,2021
0268340,Seldovia,Railbelt Grid,37587.0,Waste Oil,12,2021
0268340,Seldovia,Railbelt Grid,37620.9,Lignite Coal,12,2021
0268340,Seldovia,Railbelt Grid,57546.2,Water at Hydroelectric Turbine,12,2021
0268340,Seldovia,Railbelt Grid,284968.2,Natural Gas,12,2021
0268340,Seldovia,Railbelt Grid,-186.0,Electricity used for Energy Storage,11,2021
0268340,Seldovia,Railbelt Grid,3801.0,Landfill Gas,11,2021
0268340,Seldovia,Railbelt Grid,5705.0,Wind,11,2021
0268340,Seldovia,Railbelt Grid,8333.2,Waste Coal,11,2021
0268340,Seldovia,Railbelt Grid,8907.3,Distillate Fuel Oil,11,2021
0268340,Seldovia,Railbelt Grid,30705.9,Lignite Coal,11,2021
0268340,Seldovia,Railbelt Grid,33964.3,Waste Oil,11,2021
0268340,Seldovia,Railbelt Grid,37839.0,Subbituminous Coal,11,2021
0268340,Seldovia,Railbelt Grid,44785.0,Water at Hydroelectric Turbine,11,2021
0268340,Seldovia,Railbelt Grid,274821.5,Natural Gas,11,2021
0268340,Seldovia,Railbelt Grid,-418.0,Electricity used for Energy Storage,10,2021
0268340,Seldovia,Railbelt Grid,3622.8,Waste Coal,10,2021
0268340,Seldovia,Railbelt Grid,3905.0,Landfill Gas,10,2021
0268340,Seldovia,Railbelt Grid,5966.1,Lignite Coal,10,2021
0268340,Seldovia,Railbelt Grid,10040.2,Wind,10,2021
0268340,Seldovia,Railbelt Grid,16193.3,Distillate Fuel Oil,10,2021
0268340,Seldovia,Railbelt Grid,36919.0,Subbituminous Coal,10,2021
0268340,Seldovia,Railbelt Grid,38211.8,Water at Hydroelectric Turbine,10,2021
0268340,Seldovia,Railbelt Grid,39175.0,Waste Oil,10,2021
0268340,Seldovia,Railbelt Grid,248521.1,Natural Gas,10,2021
0268340,Seldovia,Railbelt Grid,-416.0,Electricity used for Energy Storage,9,2021
0268340,Seldovia,Railbelt Grid,2702.0,Landfill Gas,9,2021
0268340,Seldovia,Railbelt Grid,5311.0,Waste Coal,9,2021
0268340,Seldovia,Railbelt Grid,9856.5,Lignite Coal,9,2021
0268340,Seldovia,Railbelt Grid,9940.6,Wind,9,2021
0268340,Seldovia,Railbelt Grid,19477.6,Distillate Fuel Oil,9,2021
0268340,Seldovia,Railbelt Grid,32461.2,Subbituminous Coal,9,2021
0268340,Seldovia,Railbelt Grid,35725.0,Waste Oil,9,2021
0268340,Seldovia,Railbelt Grid,37237.5,Water at Hydroelectric Turbine,9,2021
0268340,Seldovia,Railbelt Grid,214136.4,Natural Gas,9,2021
0268340,Seldovia,Railbelt Grid,-306.0,Electricity used for Energy Storage,8,2021
0268340,Seldovia,Railbelt Grid,2904.0,Landfill Gas,8,2021
0268340,Seldovia,Railbelt Grid,9014.8,Waste Coal,8,2021
0268340,Seldovia,Railbelt Grid,9057.2,Distillate Fuel Oil,8,2021
0268340,Seldovia,Railbelt Grid,9701.9,Wind,8,2021
0268340,Seldovia,Railbelt Grid,17515.1,Lignite Coal,8,2021
0268340,Seldovia,Railbelt Grid,30444.0,Subbituminous Coal,8,2021
0268340,Seldovia,Railbelt Grid,30759.6,Waste Oil,8,2021
0268340,Seldovia,Railbelt Grid,45399.3,Water at Hydroelectric Turbine,8,2021
0268340,Seldovia,Railbelt Grid,271518.5,Natural Gas,8,2021
0268340,Seldovia,Railbelt Grid,-303.0,Electricity used for Energy Storage,7,2021
0268340,Seldovia,Railbelt Grid,2860.0,Landfill Gas,7,2021
0268340,Seldovia,Railbelt Grid,3767.2,Distillate Fuel Oil,7,2021
0268340,Seldovia,Railbelt Grid,9575.8,Wind,7,2021
0268340,Seldovia,Railbelt Grid,11381.4,Waste Coal,7,2021
0268340,Seldovia,Railbelt Grid,22495.1,Waste Oil,7,2021
0268340,Seldovia,Railbelt Grid,30883.0,Lignite Coal,7,2021
0268340,Seldovia,Railbelt Grid,33452.0,Subbituminous Coal,7,2021
0268340,Seldovia,Railbelt Grid,48113.5,Water at Hydroelectric Turbine,7,2021
0268340,Seldovia,Railbelt Grid,254861.6,Natural Gas,7,2021
0268340,Seldovia,Railbelt Grid,-382.0,Electricity used for Energy Storage,6,2021
0268340,Seldovia,Railbelt Grid,2775.0,Landfill Gas,6,2021
0268340,Seldovia,Railbelt Grid,3061.2,Distillate Fuel Oil,6,2021
0268340,Seldovia,Railbelt Grid,8129.1,Wind,6,2021
0268340,Seldovia,Railbelt Grid,11109.6,Waste Coal,6,2021
0268340,Seldovia,Railbelt Grid,25497.4,Waste Oil,6,2021
0268340,Seldovia,Railbelt Grid,25908.1,Lignite Coal,6,2021
0268340,Seldovia,Railbelt Grid,31531.0,Subbituminous Coal,6,2021
0268340,Seldovia,Railbelt Grid,54037.3,Water at Hydroelectric Turbine,6,2021
0268340,Seldovia,Railbelt Grid,224318.2,Natural Gas,6,2021
0268340,Seldovia,Railbelt Grid,-291.0,Electricity used for Energy Storage,5,2021
0268340,Seldovia,Railbelt Grid,2943.0,Landfill Gas,5,2021
0268340,Seldovia,Railbelt Grid,4043.2,Distillate Fuel Oil,5,2021
0268340,Seldovia,Railbelt Grid,7867.3,Wind,5,2021
0268340,Seldovia,Railbelt Grid,8671.7,Waste Coal,5,2021
0268340,Seldovia,Railbelt Grid,16518.9,Waste Oil,5,2021
0268340,Seldovia,Railbelt Grid,28822.2,Subbituminous Coal,5,2021
0268340,Seldovia,Railbelt Grid,30131.1,Lignite Coal,5,2021
0268340,Seldovia,Railbelt Grid,50188.1,Water at Hydroelectric Turbine,5,2021
0268340,Seldovia,Railbelt Grid,224255.3,Natural Gas,5,2021
0268340,Seldovia,Railbelt Grid,-286.0,Electricity used for Energy Storage,4,2021
0268340,Seldovia,Railbelt Grid,2676.1,Landfill Gas,4,2021
0268340,Seldovia,Railbelt Grid,2874.0,Waste Coal,4,2021
0268340,Seldovia,Railbelt Grid,6660.8,Wind,4,2021
0268340,Seldovia,Railbelt Grid,9100.7,Lignite Coal,4,2021
0268340,Seldovia,Railbelt Grid,9172.4,Distillate Fuel Oil,4,2021
0268340,Seldovia,Railbelt Grid,27566.0,Subbituminous Coal,4,2021
0268340,Seldovia,Railbelt Grid,33111.0,Waste Oil,4,2021
0268340,Seldovia,Railbelt Grid,40510.2,Water at Hydroelectric Turbine,4,2021
0268340,Seldovia,Railbelt Grid,233823.2,Natural Gas,4,2021
0268340,Seldovia,Railbelt Grid,-233.0,Electricity used for Energy Storage,3,2021
0268340,Seldovia,Railbelt Grid,3374.8,Landfill Gas,3,2021
0268340,Seldovia,Railbelt Grid,6779.6,Waste Coal,3,2021
0268340,Seldovia,Railbelt Grid,8386.9,Wind,3,2021
0268340,Seldovia,Railbelt Grid,8712.3,Distillate Fuel Oil,3,2021
0268340,Seldovia,Railbelt Grid,26073.1,Lignite Coal,3,2021
0268340,Seldovia,Railbelt Grid,34086.0,Subbituminous Coal,3,2021
0268340,Seldovia,Railbelt Grid,34953.9,Waste Oil,3,2021
0268340,Seldovia,Railbelt Grid,45926.0,Water at Hydroelectric Turbine,3,2021
0268340,Seldovia,Railbelt Grid,249286.7,Natural Gas,3,2021
0268340,Seldovia,Railbelt Grid,-219.0,Electricity used for Energy Storage,2,2021
0268340,Seldovia,Railbelt Grid,3467.1,Landfill Gas,2,2021
0268340,Seldovia,Railbelt Grid,6729.7,Wind,2,2021
0268340,Seldovia,Railbelt Grid,7259.2,Waste Coal,2,2021
0268340,Seldovia,Railbelt Grid,8004.8,Distillate Fuel Oil,2,2021
0268340,Seldovia,Railbelt Grid,21795.4,Lignite Coal,2,2021
0268340,Seldovia,Railbelt Grid,28240.0,Subbituminous Coal,2,2021
0268340,Seldovia,Railbelt Grid,32984.0,Waste Oil,2,2021
0268340,Seldovia,Railbelt Grid,47886.9,Water at Hydroelectric Turbine,2,2021
0268340,Seldovia,Railbelt Grid,244931.4,Natural Gas,2,2021
0268340,Seldovia,Railbelt Grid,-256.0,Electricity used for Energy Storage,1,2021
0268340,Seldovia,Railbelt Grid,3560.7,Landfill Gas,1,2021
0268340,Seldovia,Railbelt Grid,5045.9,Distillate Fuel Oil,1,2021
0268340,Seldovia,Railbelt Grid,8840.3,Wind,1,2021
0268340,Seldovia,Railbelt Grid,10496.3,Waste Coal,1,2021
0268340,Seldovia,Railbelt Grid,28096.1,Lignite Coal,1,2021
0268340,Seldovia,Railbelt Grid,32761.0,Waste Oil,1,2021
0268340,Seldovia,Railbelt Grid,33572.0,Subbituminous Coal,1,2021
0268340,Seldovia,Railbelt Grid,57551.3,Water at Hydroelectric Turbine,1,2021
0268340,Seldovia,Railbelt Grid,258639.0,Natural Gas,1,2021
0268370,Seldovia Village,Railbelt Grid,-137.0,Electricity used for Energy Storage,12,2021
0268370,Seldovia Village,Railbelt Grid,671.9,Jet Fuel,12,2021
0268370,Seldovia Village,Railbelt Grid,3102.2,Landfill Gas,12,2021
0268370,Seldovia Village,Railbelt Grid,7936.0,Waste Coal,12,2021
0268370,Seldovia Village,Railbelt Grid,10483.3,Wind,12,2021
0268370,Seldovia Village,Railbelt Grid,11025.8,Distillate Fuel Oil,12,2021
0268370,Seldovia Village,Railbelt Grid,31520.3,Subbituminous Coal,12,2021
0268370,Seldovia Village,Railbelt Grid,37587.0,Waste Oil,12,2021
0268370,Seldovia Village,Railbelt Grid,37620.9,Lignite Coal,12,2021
0268370,Seldovia Village,Railbelt Grid,57546.2,Water at Hydroelectric Turbine,12,2021
0268370,Seldovia Village,Railbelt Grid,284968.2,Natural Gas,12,2021
0268370,Seldovia Village,Railbelt Grid,-186.0,Electricity used for Energy Storage,11,2021
0268370,Seldovia Village,Railbelt Grid,3801.0,Landfill Gas,11,2021
0268370,Seldovia Village,Railbelt Grid,5705.0,Wind,11,2021
0268370,Seldovia Village,Railbelt Grid,8333.2,Waste Coal,11,2021
0268370,Seldovia Village,Railbelt Grid,8907.3,Distillate Fuel Oil,11,2021
0268370,Seldovia Village,Railbelt Grid,30705.9,Lignite Coal,11,2021
0268370,Seldovia Village,Railbelt Grid,33964.3,Waste Oil,11,2021
0268370,Seldovia Village,Railbelt Grid,37839.0,Subbituminous Coal,11,2021
0268370,Seldovia Village,Railbelt Grid,44785.0,Water at Hydroelectric Turbine,11,2021
0268370,Seldovia Village,Railbelt Grid,274821.5,Natural Gas,11,2021
0268370,Seldovia Village,Railbelt Grid,-418.0,Electricity used for Energy Storage,10,2021
0268370,Seldovia Village,Railbelt Grid,3622.8,Waste Coal,10,2021
0268370,Seldovia Village,Railbelt Grid,3905.0,Landfill Gas,10,2021
0268370,Seldovia Village,Railbelt Grid,5966.1,Lignite Coal,10,2021
0268370,Seldovia Village,Railbelt Grid,10040.2,Wind,10,2021
0268370,Seldovia Village,Railbelt Grid,16193.3,Distillate Fuel Oil,10,2021
0268370,Seldovia Village,Railbelt Grid,36919.0,Subbituminous Coal,10,2021
0268370,Seldovia Village,Railbelt Grid,38211.8,Water at Hydroelectric Turbine,10,2021
0268370,Seldovia Village,Railbelt Grid,39175.0,Waste Oil,10,2021
0268370,Seldovia Village,Railbelt Grid,248521.1,Natural Gas,10,2021
0268370,Seldovia Village,Railbelt Grid,-416.0,Electricity used for Energy Storage,9,2021
0268370,Seldovia Village,Railbelt Grid,2702.0,Landfill Gas,9,2021
0268370,Seldovia Village,Railbelt Grid,5311.0,Waste Coal,9,2021
0268370,Seldovia Village,Railbelt Grid,9856.5,Lignite Coal,9,2021
0268370,Seldovia Village,Railbelt Grid,9940.6,Wind,9,2021
0268370,Seldovia Village,Railbelt Grid,19477.6,Distillate Fuel Oil,9,2021
0268370,Seldovia Village,Railbelt Grid,32461.2,Subbituminous Coal,9,2021
0268370,Seldovia Village,Railbelt Grid,35725.0,Waste Oil,9,2021
0268370,Seldovia Village,Railbelt Grid,37237.5,Water at Hydroelectric Turbine,9,2021
0268370,Seldovia Village,Railbelt Grid,214136.4,Natural Gas,9,2021
0268370,Seldovia Village,Railbelt Grid,-306.0,Electricity used for Energy Storage,8,2021
0268370,Seldovia Village,Railbelt Grid,2904.0,Landfill Gas,8,2021
0268370,Seldovia Village,Railbelt Grid,9014.8,Waste Coal,8,2021
0268370,Seldovia Village,Railbelt Grid,9057.2,Distillate Fuel Oil,8,2021
0268370,Seldovia Village,Railbelt Grid,9701.9,Wind,8,2021
0268370,Seldovia Village,Railbelt Grid,17515.1,Lignite Coal,8,2021
0268370,Seldovia Village,Railbelt Grid,30444.0,Subbituminous Coal,8,2021
0268370,Seldovia Village,Railbelt Grid,30759.6,Waste Oil,8,2021
0268370,Seldovia Village,Railbelt Grid,45399.3,Water at Hydroelectric Turbine,8,2021
0268370,Seldovia Village,Railbelt Grid,271518.5,Natural Gas,8,2021
0268370,Seldovia Village,Railbelt Grid,-303.0,Electricity used for Energy Storage,7,2021
0268370,Seldovia Village,Railbelt Grid,2860.0,Landfill Gas,7,2021
0268370,Seldovia Village,Railbelt Grid,3767.2,Distillate Fuel Oil,7,2021
0268370,Seldovia Village,Railbelt Grid,9575.8,Wind,7,2021
0268370,Seldovia Village,Railbelt Grid,11381.4,Waste Coal,7,2021
0268370,Seldovia Village,Railbelt Grid,22495.1,Waste Oil,7,2021
0268370,Seldovia Village,Railbelt Grid,30883.0,Lignite Coal,7,2021
0268370,Seldovia Village,Railbelt Grid,33452.0,Subbituminous Coal,7,2021
0268370,Seldovia Village,Railbelt Grid,48113.5,Water at Hydroelectric Turbine,7,2021
0268370,Seldovia Village,Railbelt Grid,254861.6,Natural Gas,7,2021
0268370,Seldovia Village,Railbelt Grid,-382.0,Electricity used for Energy Storage,6,2021
0268370,Seldovia Village,Railbelt Grid,2775.0,Landfill Gas,6,2021
0268370,Seldovia Village,Railbelt Grid,3061.2,Distillate Fuel Oil,6,2021
0268370,Seldovia Village,Railbelt Grid,8129.1,Wind,6,2021
0268370,Seldovia Village,Railbelt Grid,11109.6,Waste Coal,6,2021
0268370,Seldovia Village,Railbelt Grid,25497.4,Waste Oil,6,2021
0268370,Seldovia Village,Railbelt Grid,25908.1,Lignite Coal,6,2021
0268370,Seldovia Village,Railbelt Grid,31531.0,Subbituminous Coal,6,2021
0268370,Seldovia Village,Railbelt Grid,54037.3,Water at Hydroelectric Turbine,6,2021
0268370,Seldovia Village,Railbelt Grid,224318.2,Natural Gas,6,2021
0268370,Seldovia Village,Railbelt Grid,-291.0,Electricity used for Energy Storage,5,2021
0268370,Seldovia Village,Railbelt Grid,2943.0,Landfill Gas,5,2021
0268370,Seldovia Village,Railbelt Grid,4043.2,Distillate Fuel Oil,5,2021
0268370,Seldovia Village,Railbelt Grid,7867.3,Wind,5,2021
0268370,Seldovia Village,Railbelt Grid,8671.7,Waste Coal,5,2021
0268370,Seldovia Village,Railbelt Grid,16518.9,Waste Oil,5,2021
0268370,Seldovia Village,Railbelt Grid,28822.2,Subbituminous Coal,5,2021
0268370,Seldovia Village,Railbelt Grid,30131.1,Lignite Coal,5,2021
0268370,Seldovia Village,Railbelt Grid,50188.1,Water at Hydroelectric Turbine,5,2021
0268370,Seldovia Village,Railbelt Grid,224255.3,Natural Gas,5,2021
0268370,Seldovia Village,Railbelt Grid,-286.0,Electricity used for Energy Storage,4,2021
0268370,Seldovia Village,Railbelt Grid,2676.1,Landfill Gas,4,2021
0268370,Seldovia Village,Railbelt Grid,2874.0,Waste Coal,4,2021
0268370,Seldovia Village,Railbelt Grid,6660.8,Wind,4,2021
0268370,Seldovia Village,Railbelt Grid,9100.7,Lignite Coal,4,2021
0268370,Seldovia Village,Railbelt Grid,9172.4,Distillate Fuel Oil,4,2021
0268370,Seldovia Village,Railbelt Grid,27566.0,Subbituminous Coal,4,2021
0268370,Seldovia Village,Railbelt Grid,33111.0,Waste Oil,4,2021
0268370,Seldovia Village,Railbelt Grid,40510.2,Water at Hydroelectric Turbine,4,2021
0268370,Seldovia Village,Railbelt Grid,233823.2,Natural Gas,4,2021
0268370,Seldovia Village,Railbelt Grid,-233.0,Electricity used for Energy Storage,3,2021
0268370,Seldovia Village,Railbelt Grid,3374.8,Landfill Gas,3,2021
0268370,Seldovia Village,Railbelt Grid,6779.6,Waste Coal,3,2021
0268370,Seldovia Village,Railbelt Grid,8386.9,Wind,3,2021
0268370,Seldovia Village,Railbelt Grid,8712.3,Distillate Fuel Oil,3,2021
0268370,Seldovia Village,Railbelt Grid,26073.1,Lignite Coal,3,2021
0268370,Seldovia Village,Railbelt Grid,34086.0,Subbituminous Coal,3,2021
0268370,Seldovia Village,Railbelt Grid,34953.9,Waste Oil,3,2021
0268370,Seldovia Village,Railbelt Grid,45926.0,Water at Hydroelectric Turbine,3,2021
0268370,Seldovia Village,Railbelt Grid,249286.7,Natural Gas,3,2021
0268370,Seldovia Village,Railbelt Grid,-219.0,Electricity used for Energy Storage,2,2021
0268370,Seldovia Village,Railbelt Grid,3467.1,Landfill Gas,2,2021
0268370,Seldovia Village,Railbelt Grid,6729.7,Wind,2,2021
0268370,Seldovia Village,Railbelt Grid,7259.2,Waste Coal,2,2021
0268370,Seldovia Village,Railbelt Grid,8004.8,Distillate Fuel Oil,2,2021
0268370,Seldovia Village,Railbelt Grid,21795.4,Lignite Coal,2,2021
0268370,Seldovia Village,Railbelt Grid,28240.0,Subbituminous Coal,2,2021
0268370,Seldovia Village,Railbelt Grid,32984.0,Waste Oil,2,2021
0268370,Seldovia Village,Railbelt Grid,47886.9,Water at Hydroelectric Turbine,2,2021
0268370,Seldovia Village,Railbelt Grid,244931.4,Natural Gas,2,2021
0268370,Seldovia Village,Railbelt Grid,-256.0,Electricity used for Energy Storage,1,2021
0268370,Seldovia Village,Railbelt Grid,3560.7,Landfill Gas,1,2021
0268370,Seldovia Village,Railbelt Grid,5045.9,Distillate Fuel Oil,1,2021
0268370,Seldovia Village,Railbelt Grid,8840.3,Wind,1,2021
0268370,Seldovia Village,Railbelt Grid,10496.3,Waste Coal,1,2021
0268370,Seldovia Village,Railbelt Grid,28096.1,Lignite Coal,1,2021
0268370,Seldovia Village,Railbelt Grid,32761.0,Waste Oil,1,2021
0268370,Seldovia Village,Railbelt Grid,33572.0,Subbituminous Coal,1,2021
0268370,Seldovia Village,Railbelt Grid,57551.3,Water at Hydroelectric Turbine,1,2021
0268370,Seldovia Village,Railbelt Grid,258639.0,Natural Gas,1,2021
0268560,Seward,Railbelt Grid,-137.0,Electricity used for Energy Storage,12,2021
0268560,Seward,Railbelt Grid,671.9,Jet Fuel,12,2021
0268560,Seward,Railbelt Grid,3102.2,Landfill Gas,12,2021
0268560,Seward,Railbelt Grid,7936.0,Waste Coal,12,2021
0268560,Seward,Railbelt Grid,10483.3,Wind,12,2021
0268560,Seward,Railbelt Grid,11025.8,Distillate Fuel Oil,12,2021
0268560,Seward,Railbelt Grid,31520.3,Subbituminous Coal,12,2021
0268560,Seward,Railbelt Grid,37587.0,Waste Oil,12,2021
0268560,Seward,Railbelt Grid,37620.9,Lignite Coal,12,2021
0268560,Seward,Railbelt Grid,57546.2,Water at Hydroelectric Turbine,12,2021
0268560,Seward,Railbelt Grid,284968.2,Natural Gas,12,2021
0268560,Seward,Railbelt Grid,-186.0,Electricity used for Energy Storage,11,2021
0268560,Seward,Railbelt Grid,3801.0,Landfill Gas,11,2021
0268560,Seward,Railbelt Grid,5705.0,Wind,11,2021
0268560,Seward,Railbelt Grid,8333.2,Waste Coal,11,2021
0268560,Seward,Railbelt Grid,8907.3,Distillate Fuel Oil,11,2021
0268560,Seward,Railbelt Grid,30705.9,Lignite Coal,11,2021
0268560,Seward,Railbelt Grid,33964.3,Waste Oil,11,2021
0268560,Seward,Railbelt Grid,37839.0,Subbituminous Coal,11,2021
0268560,Seward,Railbelt Grid,44785.0,Water at Hydroelectric Turbine,11,2021
0268560,Seward,Railbelt Grid,274821.5,Natural Gas,11,2021
0268560,Seward,Railbelt Grid,-418.0,Electricity used for Energy Storage,10,2021
0268560,Seward,Railbelt Grid,3622.8,Waste Coal,10,2021
0268560,Seward,Railbelt Grid,3905.0,Landfill Gas,10,2021
0268560,Seward,Railbelt Grid,5966.1,Lignite Coal,10,2021
0268560,Seward,Railbelt Grid,10040.2,Wind,10,2021
0268560,Seward,Railbelt Grid,16193.3,Distillate Fuel Oil,10,2021
0268560,Seward,Railbelt Grid,36919.0,Subbituminous Coal,10,2021
0268560,Seward,Railbelt Grid,38211.8,Water at Hydroelectric Turbine,10,2021
0268560,Seward,Railbelt Grid,39175.0,Waste Oil,10,2021
0268560,Seward,Railbelt Grid,248521.1,Natural Gas,10,2021
0268560,Seward,Railbelt Grid,-416.0,Electricity used for Energy Storage,9,2021
0268560,Seward,Railbelt Grid,2702.0,Landfill Gas,9,2021
0268560,Seward,Railbelt Grid,5311.0,Waste Coal,9,2021
0268560,Seward,Railbelt Grid,9856.5,Lignite Coal,9,2021
0268560,Seward,Railbelt Grid,9940.6,Wind,9,2021
0268560,Seward,Railbelt Grid,19477.6,Distillate Fuel Oil,9,2021
0268560,Seward,Railbelt Grid,32461.2,Subbituminous Coal,9,2021
0268560,Seward,Railbelt Grid,35725.0,Waste Oil,9,2021
0268560,Seward,Railbelt Grid,37237.5,Water at Hydroelectric Turbine,9,2021
0268560,Seward,Railbelt Grid,214136.4,Natural Gas,9,2021
0268560,Seward,Railbelt Grid,-306.0,Electricity used for Energy Storage,8,2021
0268560,Seward,Railbelt Grid,2904.0,Landfill Gas,8,2021
0268560,Seward,Railbelt Grid,9014.8,Waste Coal,8,2021
0268560,Seward,Railbelt Grid,9057.2,Distillate Fuel Oil,8,2021
0268560,Seward,Railbelt Grid,9701.9,Wind,8,2021
0268560,Seward,Railbelt Grid,17515.1,Lignite Coal,8,2021
0268560,Seward,Railbelt Grid,30444.0,Subbituminous Coal,8,2021
0268560,Seward,Railbelt Grid,30759.6,Waste Oil,8,2021
0268560,Seward,Railbelt Grid,45399.3,Water at Hydroelectric Turbine,8,2021
0268560,Seward,Railbelt Grid,271518.5,Natural Gas,8,2021
0268560,Seward,Railbelt Grid,-303.0,Electricity used for Energy Storage,7,2021
